Date and Time,Seconds     ,Temperature (C)                         ,Pressure (mmHg)                         ,
4/1/2017 4:00:00 AM   , 46018800.000,                                   0.001,                                 728.263,
4/1/2017 4:30:00 AM   , 46020600.000,                                   0.001,                                 728.304,
4/1/2017 5:00:00 AM   , 46022400.000,                                   0.001,                                 728.424,
4/1/2017 5:30:00 AM   , 46024200.000,                                   0.001,                                 728.263,
4/1/2017 6:00:00 AM   , 46026000.000,                                   0.001,                                 728.504,
4/1/2017 6:30:00 AM   , 46027800.000,                                   0.001,                                 728.585,
4/1/2017 7:00:00 AM   , 46029600.000,                                   0.001,                                 728.665,
4/1/2017 7:30:00 AM   , 46031400.000,                                   0.056,                                 728.594,
4/1/2017 8:00:00 AM   , 46033200.000,                                   0.001,                                 728.826,
4/1/2017 8:30:00 AM   , 46035000.000,                                   0.056,                                 728.875,
4/1/2017 9:00:00 AM   , 46036800.000,                                   0.001,                                 728.906,
4/1/2017 9:30:00 AM   , 46038600.000,                                   0.001,                                 728.826,
4/1/2017 10:00:00 AM  , 46040400.000,                                   0.056,                                 728.955,
4/1/2017 10:30:00 AM  , 46042200.000,                                   0.056,                                 729.116,
4/1/2017 11:00:00 AM  , 46044000.000,                                   0.056,                                 728.835,
4/1/2017 11:30:00 AM  , 46045800.000,                                   0.056,                                 729.478,
4/1/2017 12:00:00 PM  , 46047600.000,                                   0.056,                                 729.317,
