----------------------------------------------
PZ-CW TotHead [m]: 
    2016/08/14 12:00:00 430.279250 
    2016/08/14 12:15:00 430.277750 
    2016/08/14 12:30:00 430.277250 
    2016/08/14 12:45:00 430.273500 
    2016/08/14 13:00:00 430.270000 
    2016/08/14 13:15:00 430.266500 
    2016/08/14 13:30:00 430.266500 
    2016/08/14 13:45:00 430.268000 
    2016/08/14 14:00:00 430.266500 
    2016/08/14 14:15:00 430.263000 
    2016/08/14 14:30:00 430.263000 
    2016/08/14 14:45:00 430.263000 
    2016/08/14 15:00:00 430.257500 
    2016/08/14 15:15:00 430.253750 
    2016/08/14 15:30:00 430.252250 
    2016/08/14 15:45:00 430.248250 
    2016/08/14 16:00:00 430.248500 
    2016/08/14 16:15:00 430.245000 
    2016/08/14 16:30:00 430.241250 
    2016/08/14 16:45:00 430.239500 
    2016/08/14 17:00:00 430.236000 
    2016/08/14 17:15:00 430.230750 
    2016/08/14 17:30:00 430.229000 
    2016/08/14 17:45:00 430.229000 
    2016/08/14 18:00:00 430.227250 
    2016/08/14 18:15:00 430.229750 
    2016/08/14 18:30:00 430.224500 
    2016/08/14 18:45:00 430.222500 
    2016/08/14 19:00:00 430.224750 
    2016/08/14 19:15:00 430.220750 
    2016/08/14 19:30:00 430.219500 
    2016/08/14 19:45:00 430.219250 
    2016/08/14 20:00:00 430.222750 
    2016/08/14 20:15:00 430.221000 
    2016/08/14 20:30:00 430.217750 
    2016/08/14 20:45:00 430.219500 
    2016/08/14 21:00:00 430.217750 
    2016/08/14 21:15:00 430.217750 
    2016/08/14 21:30:00 430.218000 
    2016/08/14 21:45:00 430.217750 
    2016/08/14 22:00:00 430.219750 
    2016/08/14 22:15:00 430.218000 
    2016/08/14 22:30:00 430.218000 
    2016/08/14 22:45:00 430.219750 
    2016/08/14 23:00:00 430.225000 
    2016/08/14 23:15:00 430.228750 
    2016/08/14 23:30:00 430.233750 
    2016/08/14 23:45:00 430.237250 
    2016/08/15 00:00:00 430.237250 
    2016/08/15 00:15:00 430.239000 
    2016/08/15 00:30:00 430.237250 
    2016/08/15 00:45:00 430.234750 
    2016/08/15 01:00:00 430.238500 
    2016/08/15 01:15:00 430.235250 
    2016/08/15 01:30:00 430.238500 
    2016/08/15 01:45:00 430.240250 
    2016/08/15 02:00:00 430.242000 
    2016/08/15 02:15:00 430.242000 
    2016/08/15 02:30:00 430.242000 
    2016/08/15 02:45:00 430.243750 
    2016/08/15 03:00:00 430.242000 
    2016/08/15 03:15:00 430.245750 
    2016/08/15 03:30:00 430.244000 
    2016/08/15 03:45:00 430.245500 
    2016/08/15 04:00:00 430.243750 
    2016/08/15 04:15:00 430.245250 
    2016/08/15 04:30:00 430.247250 
    2016/08/15 04:45:00 430.247250 
    2016/08/15 05:00:00 430.243750 
    2016/08/15 05:15:00 430.245500 
    2016/08/15 05:30:00 430.248750 
    2016/08/15 05:45:00 430.245750 
    2016/08/15 06:00:00 430.247250 
    2016/08/15 06:15:00 430.247250 
    2016/08/15 06:30:00 430.245500 
    2016/08/15 06:45:00 430.243500 
    2016/08/15 07:00:00 430.245250 
    2016/08/15 07:15:00 430.246000 
    2016/08/15 07:30:00 430.242750 
    2016/08/15 07:45:00 430.246000 
    2016/08/15 08:00:00 430.242750 
    2016/08/15 08:15:00 430.242500 
    2016/08/15 08:30:00 430.242500 
    2016/08/15 08:45:00 430.239000 
    2016/08/15 09:00:00 430.237250 
    2016/08/15 09:15:00 430.237250 
    2016/08/15 09:30:00 430.235500 
    2016/08/15 09:45:00 430.233750 
    2016/08/15 10:00:00 430.233500 
    2016/08/15 10:15:00 430.233750 
    2016/08/15 10:30:00 430.232000 
    2016/08/15 10:45:00 430.233500 
    2016/08/15 11:00:00 430.231750 
    2016/08/15 11:15:00 430.230250 
    2016/08/15 11:30:00 430.233500 
    2016/08/15 11:45:00 430.233500 
    2016/08/15 12:00:00 430.226250 
    2016/08/15 12:15:00 430.230000 
    2016/08/15 12:30:00 430.225750 
    2016/08/15 12:45:00 430.224000 
    2016/08/15 13:00:00 430.222250 
    2016/08/15 13:15:00 430.222250 
    2016/08/15 13:30:00 430.224000 
    2016/08/15 13:45:00 430.222250 
    2016/08/15 14:00:00 430.224000 
    2016/08/15 14:15:00 430.224000 
    2016/08/15 14:30:00 430.220250 
    2016/08/15 14:45:00 430.213250 
    2016/08/15 15:00:00 430.215000 
    2016/08/15 15:15:00 430.215000 
    2016/08/15 15:30:00 430.211500 
    2016/08/15 15:45:00 430.211500 
    2016/08/15 16:00:00 430.208000 
    2016/08/15 16:15:00 430.206000 
    2016/08/15 16:30:00 430.204500 
    2016/08/15 16:45:00 430.202500 
    2016/08/15 17:00:00 430.202500 
    2016/08/15 17:15:00 430.199250 
    2016/08/15 17:30:00 430.197500 
    2016/08/15 17:45:00 430.195750 
    2016/08/15 18:00:00 430.192000 
    2016/08/15 18:15:00 430.190250 
    2016/08/15 18:30:00 430.189250 
    2016/08/15 18:45:00 430.191000 
    2016/08/15 19:00:00 430.189000 
    2016/08/15 19:15:00 430.183750 
    2016/08/15 19:30:00 430.185500 
    2016/08/15 19:45:00 430.185500 
    2016/08/15 20:00:00 430.185750 
    2016/08/15 20:15:00 430.184000 
    2016/08/15 20:30:00 430.184000 
    2016/08/15 20:45:00 430.187250 
    2016/08/15 21:00:00 430.187250 
    2016/08/15 21:15:00 430.189250 
    2016/08/15 21:30:00 430.189500 
    2016/08/15 21:45:00 430.191250 
    2016/08/15 22:00:00 430.193000 
    2016/08/15 22:15:00 430.193000 
    2016/08/15 22:30:00 430.193000 
    2016/08/15 22:45:00 430.191250 
    2016/08/15 23:00:00 430.193000 
    2016/08/15 23:15:00 430.196500 
    2016/08/15 23:30:00 430.192750 
    2016/08/15 23:45:00 430.192750 
    2016/08/16 00:00:00 430.189250 
    2016/08/16 00:15:00 430.189250 
    2016/08/16 00:30:00 430.192750 
    2016/08/16 00:45:00 430.190500 
    2016/08/16 01:00:00 430.189000 
    2016/08/16 01:15:00 430.192500 
    2016/08/16 01:30:00 430.196000 
    2016/08/16 01:45:00 430.194250 
    2016/08/16 02:00:00 430.201250 
    2016/08/16 02:15:00 430.203250 
    2016/08/16 02:30:00 430.206750 
    2016/08/16 02:45:00 430.208750 
    2016/08/16 03:00:00 430.208750 
    2016/08/16 03:15:00 430.208500 
    2016/08/16 03:30:00 430.208500 
    2016/08/16 03:45:00 430.206750 
    2016/08/16 04:00:00 430.208500 
    2016/08/16 04:15:00 430.204750 
    2016/08/16 04:30:00 430.206500 
    2016/08/16 04:45:00 430.206500 
    2016/08/16 05:00:00 430.210000 
    2016/08/16 05:15:00 430.206500 
    2016/08/16 05:30:00 430.208000 
    2016/08/16 05:45:00 430.208250 
    2016/08/16 06:00:00 430.207750 
    2016/08/16 06:15:00 430.206000 
    2016/08/16 06:30:00 430.204250 
    2016/08/16 06:45:00 430.202500 
    2016/08/16 07:00:00 430.206500 
    2016/08/16 07:15:00 430.204500 
    2016/08/16 07:30:00 430.201000 
    2016/08/16 07:45:00 430.206250 
    2016/08/16 08:00:00 430.206250 
    2016/08/16 08:15:00 430.206250 
    2016/08/16 08:30:00 430.206000 
    2016/08/16 08:45:00 430.208000 
    2016/08/16 09:00:00 430.209750 
    2016/08/16 09:15:00 430.209500 
    2016/08/16 09:30:00 430.207750 
    2016/08/16 09:45:00 430.208000 
    2016/08/16 10:00:00 430.209750 
    2016/08/16 10:15:00 430.209500 
    2016/08/16 10:30:00 430.207250 
    2016/08/16 10:45:00 430.209000 
    2016/08/16 11:00:00 430.207250 
    2016/08/16 11:15:00 430.205500 
    2016/08/16 11:30:00 430.203500 
    2016/08/16 11:45:00 430.200000 
    2016/08/16 12:00:00 430.198250 
    2016/08/16 12:15:00 430.196750 
    2016/08/16 12:30:00 430.196250 
    2016/08/16 12:45:00 430.199750 
    2016/08/16 13:00:00 430.200000 
    2016/08/16 13:15:00 430.199750 
    2016/08/16 13:30:00 430.199750 
    2016/08/16 13:45:00 430.199750 
    2016/08/16 14:00:00 430.200000 
    2016/08/16 14:15:00 430.196250 
    2016/08/16 14:30:00 430.198000 
    2016/08/16 14:45:00 430.199500 
    2016/08/16 15:00:00 430.196000 
    2016/08/16 15:15:00 430.197750 
    2016/08/16 15:30:00 430.198250 
    2016/08/16 15:45:00 430.196500 
    2016/08/16 16:00:00 430.194500 
    2016/08/16 16:15:00 430.194750 
    2016/08/16 16:30:00 430.189500 
    2016/08/16 16:45:00 430.189250 
    2016/08/16 17:00:00 430.187500 
    2016/08/16 17:15:00 430.193250 
    2016/08/16 17:30:00 430.189500 
    2016/08/16 17:45:00 430.188000 
    2016/08/16 18:00:00 430.187750 
    2016/08/16 18:15:00 430.185250 
    2016/08/16 18:30:00 430.182500 
    2016/08/16 18:45:00 430.180000 
    2016/08/16 19:00:00 430.180000 
    2016/08/16 19:15:00 430.181750 
    2016/08/16 19:30:00 430.182000 
    2016/08/16 19:45:00 430.180250 
    2016/08/16 20:00:00 430.180250 
    2016/08/16 20:15:00 430.183750 
    2016/08/16 20:30:00 430.180250 
    2016/08/16 20:45:00 430.183750 
    2016/08/16 21:00:00 430.185750 
    2016/08/16 21:15:00 430.184000 
    2016/08/16 21:30:00 430.184000 
    2016/08/16 21:45:00 430.182000 
    2016/08/16 22:00:00 430.180250 
    2016/08/16 22:15:00 430.186500 
    2016/08/16 22:30:00 430.186000 
    2016/08/16 22:45:00 430.188500 
    2016/08/16 23:00:00 430.191000 
    2016/08/16 23:15:00 430.192000 
    2016/08/16 23:30:00 430.195500 
    2016/08/16 23:45:00 430.199000 
    2016/08/17 00:00:00 430.200750 
    2016/08/17 00:15:00 430.199000 
    2016/08/17 00:30:00 430.202500 
    2016/08/17 00:45:00 430.202500 
    2016/08/17 01:00:00 430.204250 
    2016/08/17 01:15:00 430.209500 
    2016/08/17 01:30:00 430.206000 
    2016/08/17 01:45:00 430.209500 
    2016/08/17 02:00:00 430.211250 
    2016/08/17 02:15:00 430.207750 
    2016/08/17 02:30:00 430.211000 
    2016/08/17 02:45:00 430.212750 
    2016/08/17 03:00:00 430.212750 
    2016/08/17 03:15:00 430.215000 
    2016/08/17 03:30:00 430.214750 
    2016/08/17 03:45:00 430.221750 
    2016/08/17 04:00:00 430.222000 
    2016/08/17 04:15:00 430.223750 
    2016/08/17 04:30:00 430.221750 
    2016/08/17 04:45:00 430.221750 
    2016/08/17 05:00:00 430.219250 
    2016/08/17 05:15:00 430.219250 
    2016/08/17 05:30:00 430.221000 
    2016/08/17 05:45:00 430.221000 
    2016/08/17 06:00:00 430.221000 
    2016/08/17 06:15:00 430.216000 
    2016/08/17 06:30:00 430.215750 
    2016/08/17 06:45:00 430.217500 
    2016/08/17 07:00:00 430.218250 
    2016/08/17 07:15:00 430.220000 
    2016/08/17 07:30:00 430.218250 
    2016/08/17 07:45:00 430.214750 
    2016/08/17 08:00:00 430.214750 
    2016/08/17 08:15:00 430.214750 
    2016/08/17 08:30:00 430.215000 
    2016/08/17 08:45:00 430.213000 
    2016/08/17 09:00:00 430.211000 
    2016/08/17 09:15:00 430.214750 
    2016/08/17 09:30:00 430.214000 
    2016/08/17 09:45:00 430.214000 
    2016/08/17 10:00:00 430.210500 
    2016/08/17 10:15:00 430.215750 
    2016/08/17 10:30:00 430.217500 
    2016/08/17 10:45:00 430.219250 
    2016/08/17 11:00:00 430.217500 
    2016/08/17 11:15:00 430.212250 
    2016/08/17 11:30:00 430.212000 
    2016/08/17 11:45:00 430.212000 
    2016/08/17 12:00:00 430.212750 
    2016/08/17 12:15:00 430.209250 
    2016/08/17 12:30:00 430.211000 
    2016/08/17 12:45:00 430.207500 
    2016/08/17 13:00:00 430.207500 
    2016/08/17 13:15:00 430.202000 
    2016/08/17 13:30:00 430.204000 
    2016/08/17 13:45:00 430.202000 
    2016/08/17 14:00:00 430.204000 
    2016/08/17 14:15:00 430.198500 
    2016/08/17 14:30:00 430.196000 
    2016/08/17 14:45:00 430.194250 
    2016/08/17 15:00:00 430.194250 
    2016/08/17 15:15:00 430.190750 
    2016/08/17 15:30:00 430.190500 
    2016/08/17 15:45:00 430.192500 
    2016/08/17 16:00:00 430.192250 
    2016/08/17 16:15:00 430.188750 
    2016/08/17 16:30:00 430.183750 
    2016/08/17 16:45:00 430.182750 
    2016/08/17 17:00:00 430.186000 
    2016/08/17 17:15:00 430.181000 
    2016/08/17 17:30:00 430.179000 
    2016/08/17 17:45:00 430.179250 
    2016/08/17 18:00:00 430.179000 
    2016/08/17 18:15:00 430.173500 
    2016/08/17 18:30:00 430.170250 
    2016/08/17 18:45:00 430.170000 
    2016/08/17 19:00:00 430.168250 
    2016/08/17 19:15:00 430.166500 
    2016/08/17 19:30:00 430.165000 
    2016/08/17 19:45:00 430.161500 
    2016/08/17 20:00:00 430.163000 
    2016/08/17 20:15:00 430.161500 
    2016/08/17 20:30:00 430.161500 
    2016/08/17 20:45:00 430.163250 
    2016/08/17 21:00:00 430.165000 
    2016/08/17 21:15:00 430.168750 
    2016/08/17 21:30:00 430.166750 
    2016/08/17 21:45:00 430.165250 
    2016/08/17 22:00:00 430.168750 
    2016/08/17 22:15:00 430.167000 
    2016/08/17 22:30:00 430.167250 
    2016/08/17 22:45:00 430.170750 
    2016/08/17 23:00:00 430.176000 
    2016/08/17 23:15:00 430.177500 
    2016/08/17 23:30:00 430.181250 
    2016/08/17 23:45:00 430.181000 
    2016/08/18 00:00:00 430.179250 
    2016/08/18 00:15:00 430.179250 
    2016/08/18 00:30:00 430.177750 
    2016/08/18 00:45:00 430.179250 
    2016/08/18 01:00:00 430.182750 
    2016/08/18 01:15:00 430.184500 
    2016/08/18 01:30:00 430.184500 
    2016/08/18 01:45:00 430.188000 
    2016/08/18 02:00:00 430.190000 
    2016/08/18 02:15:00 430.190000 
    2016/08/18 02:30:00 430.186250 
    2016/08/18 02:45:00 430.187250 
    2016/08/18 03:00:00 430.183750 
    2016/08/18 03:15:00 430.187250 
    2016/08/18 03:30:00 430.189000 
    2016/08/18 03:45:00 430.190500 
    2016/08/18 04:00:00 430.192500 
    2016/08/18 04:15:00 430.192500 
    2016/08/18 04:30:00 430.192500 
    2016/08/18 04:45:00 430.190250 
    2016/08/18 05:00:00 430.190250 
    2016/08/18 05:15:00 430.188750 
    2016/08/18 05:30:00 430.190250 
    2016/08/18 05:45:00 430.187500 
    2016/08/18 06:00:00 430.185750 
    2016/08/18 06:15:00 430.185750 
    2016/08/18 06:30:00 430.187500 
    2016/08/18 06:45:00 430.187500 
    2016/08/18 07:00:00 430.183750 
    2016/08/18 07:15:00 430.185750 
    2016/08/18 07:30:00 430.184000 
    2016/08/18 07:45:00 430.180500 
    2016/08/18 08:00:00 430.183750 
    2016/08/18 08:15:00 430.185000 
    2016/08/18 08:30:00 430.179500 
    2016/08/18 08:45:00 430.177750 
    2016/08/18 09:00:00 430.175750 
    2016/08/18 09:15:00 430.176000 
    2016/08/18 09:30:00 430.177750 
    2016/08/18 09:45:00 430.177500 
    2016/08/18 10:00:00 430.172500 
    2016/08/18 10:15:00 430.169250 
    2016/08/18 10:30:00 430.167250 
    2016/08/18 10:45:00 430.163750 
    2016/08/18 11:00:00 430.160500 
    2016/08/18 11:15:00 430.160250 
    2016/08/18 11:30:00 430.158250 
    2016/08/18 11:45:00 430.165500 
    2016/08/18 12:00:00 430.163750 
    2016/08/18 12:15:00 430.163750 
    2016/08/18 12:30:00 430.161750 
    2016/08/18 12:45:00 430.159500 
    2016/08/18 13:00:00 430.155500 
    2016/08/18 13:15:00 430.150250 
    2016/08/18 13:30:00 430.148500 
    2016/08/18 13:45:00 430.146250 
    2016/08/18 14:00:00 430.144750 
    2016/08/18 14:15:00 430.144750 
    2016/08/18 14:30:00 430.143000 
    2016/08/18 14:45:00 430.146250 
    2016/08/18 15:00:00 430.150000 
    2016/08/18 15:15:00 430.148250 
    2016/08/18 15:30:00 430.149000 
    2016/08/18 15:45:00 430.147250 
    2016/08/18 16:00:00 430.145000 
    2016/08/18 16:15:00 430.143500 
    2016/08/18 16:30:00 430.143500 
    2016/08/18 16:45:00 430.143750 
    2016/08/18 17:00:00 430.143500 
    2016/08/18 17:15:00 430.138250 
    2016/08/18 17:30:00 430.138250 
    2016/08/18 17:45:00 430.141750 
    2016/08/18 18:00:00 430.138250 
    2016/08/18 18:15:00 430.136500 
    2016/08/18 18:30:00 430.138250 
    2016/08/18 18:45:00 430.133000 
    2016/08/18 19:00:00 430.132750 
    2016/08/18 19:15:00 430.133000 
    2016/08/18 19:30:00 430.138250 
    2016/08/18 19:45:00 430.140250 
    2016/08/18 20:00:00 430.142250 
    2016/08/18 20:15:00 430.142000 
    2016/08/18 20:30:00 430.140250 
    2016/08/18 20:45:00 430.142250 
    2016/08/18 21:00:00 430.142250 
    2016/08/18 21:15:00 430.147500 
    2016/08/18 21:30:00 430.153000 
    2016/08/18 21:45:00 430.153000 
    2016/08/18 22:00:00 430.154750 
    2016/08/18 22:15:00 430.156750 
    2016/08/18 22:30:00 430.161500 
    2016/08/18 22:45:00 430.160000 
    2016/08/18 23:00:00 430.166750 
    2016/08/18 23:15:00 430.170250 
    2016/08/18 23:30:00 430.176000 
    2016/08/18 23:45:00 430.177500 
    2016/08/19 00:00:00 430.177000 
    2016/08/19 00:15:00 430.178750 
    2016/08/19 00:30:00 430.177000 
    2016/08/19 00:45:00 430.171500 
    2016/08/19 01:00:00 430.174750 
    2016/08/19 01:15:00 430.175000 
    2016/08/19 01:30:00 430.176750 
    2016/08/19 01:45:00 430.178500 
    2016/08/19 02:00:00 430.176750 
    2016/08/19 02:15:00 430.176500 
    2016/08/19 02:30:00 430.180250 
    2016/08/19 02:45:00 430.176750 
    2016/08/19 03:00:00 430.175000 
    2016/08/19 03:15:00 430.178500 
    2016/08/19 03:30:00 430.178500 
    2016/08/19 03:45:00 430.178500 
    2016/08/19 04:00:00 430.180250 
    2016/08/19 04:15:00 430.176500 
    2016/08/19 04:30:00 430.176000 
    2016/08/19 04:45:00 430.178000 
    2016/08/19 05:00:00 430.178500 
    2016/08/19 05:15:00 430.176250 
    2016/08/19 05:30:00 430.181500 
    2016/08/19 05:45:00 430.179750 
    2016/08/19 06:00:00 430.181750 
    2016/08/19 06:15:00 430.181250 
    2016/08/19 06:30:00 430.181500 
    2016/08/19 06:45:00 430.176250 
    2016/08/19 07:00:00 430.176750 
    2016/08/19 07:15:00 430.177750 
    2016/08/19 07:30:00 430.182250 
    2016/08/19 07:45:00 430.182250 
    2016/08/19 08:00:00 430.184250 
    2016/08/19 08:15:00 430.184250 
    2016/08/19 08:30:00 430.178500 
    2016/08/19 08:45:00 430.180250 
    2016/08/19 09:00:00 430.178250 
    2016/08/19 09:15:00 430.180250 
    2016/08/19 09:30:00 430.176750 
    2016/08/19 09:45:00 430.178500 
    2016/08/19 10:00:00 430.183750 
    2016/08/19 10:15:00 430.182250 
    2016/08/19 10:30:00 430.184000 
    2016/08/19 10:45:00 430.187250 
    2016/08/19 11:00:00 430.187500 
    2016/08/19 11:15:00 430.184000 
    2016/08/19 11:30:00 430.184000 
    2016/08/19 11:45:00 430.184000 
    2016/08/19 12:00:00 430.185750 
    2016/08/19 12:15:00 430.191000 
    2016/08/19 12:30:00 430.187750 
    2016/08/19 12:45:00 430.187000 
    2016/08/19 13:00:00 430.185250 
    2016/08/19 13:15:00 430.187000 
    2016/08/19 13:30:00 430.188750 
    2016/08/19 13:45:00 430.188500 
    2016/08/19 14:00:00 430.188500 
    2016/08/19 14:15:00 430.187000 
    2016/08/19 14:30:00 430.188500 
    2016/08/19 14:45:00 430.187000 
    2016/08/19 15:00:00 430.186750 
    2016/08/19 15:15:00 430.184750 
    2016/08/19 15:30:00 430.186500 
    2016/08/19 15:45:00 430.184750 
    2016/08/19 16:00:00 430.183000 
    2016/08/19 16:15:00 430.181000 
    2016/08/19 16:30:00 430.179000 
    2016/08/19 16:45:00 430.176000 
    2016/08/19 17:00:00 430.174250 
    2016/08/19 17:15:00 430.172250 
    2016/08/19 17:30:00 430.172250 
    2016/08/19 17:45:00 430.172250 
    2016/08/19 18:00:00 430.175750 
    2016/08/19 18:15:00 430.174000 
    2016/08/19 18:30:00 430.174000 
    2016/08/19 18:45:00 430.172500 
    2016/08/19 19:00:00 430.171000 
    2016/08/19 19:15:00 430.170500 
    2016/08/19 19:30:00 430.165500 
    2016/08/19 19:45:00 430.163750 
    2016/08/19 20:00:00 430.162250 
    2016/08/19 20:15:00 430.162250 
    2016/08/19 20:30:00 430.160500 
    2016/08/19 20:45:00 430.162000 
    2016/08/19 21:00:00 430.158500 
    2016/08/19 21:15:00 430.156750 
    2016/08/19 21:30:00 430.160000 
    2016/08/19 21:45:00 430.160250 
    2016/08/19 22:00:00 430.158500 
    2016/08/19 22:15:00 430.156000 
    2016/08/19 22:30:00 430.155000 
    2016/08/19 22:45:00 430.155000 
    2016/08/19 23:00:00 430.156750 
    2016/08/19 23:15:00 430.156750 
    2016/08/19 23:30:00 430.158500 
    2016/08/19 23:45:00 430.162250 
    2016/08/20 00:00:00 430.162250 
    2016/08/20 00:15:00 430.165750 
    2016/08/20 00:30:00 430.160250 
    2016/08/20 00:45:00 430.160500 
    2016/08/20 01:00:00 430.162250 
    2016/08/20 01:15:00 430.162250 
    2016/08/20 01:30:00 430.162000 
    2016/08/20 01:45:00 430.162000 
    2016/08/20 02:00:00 430.160250 
    2016/08/20 02:15:00 430.162000 
    2016/08/20 02:30:00 430.160000 
    2016/08/20 02:45:00 430.161750 
    2016/08/20 03:00:00 430.161750 
    2016/08/20 03:15:00 430.160000 
    2016/08/20 03:30:00 430.159750 
    2016/08/20 03:45:00 430.161500 
    2016/08/20 04:00:00 430.160000 
    2016/08/20 04:15:00 430.159500 
    2016/08/20 04:30:00 430.161000 
    2016/08/20 04:45:00 430.161250 
    2016/08/20 05:00:00 430.161250 
    2016/08/20 05:15:00 430.159500 
    2016/08/20 05:30:00 430.161250 
    2016/08/20 05:45:00 430.157750 
