----------------------------------------------
PZ-E TotHead [m]: 
    2016/09/27 05:50:00 428.544750 
    2016/09/27 06:00:00 428.542250 
    2016/09/27 06:10:00 428.543833 
    2016/09/27 06:20:00 428.543500 
    2016/09/27 06:30:00 428.545250 
    2016/09/27 06:40:00 428.542167 
    2016/09/27 06:50:00 428.543917 
    2016/09/27 07:00:00 428.545250 
    2016/09/27 07:10:00 428.544500 
    2016/09/27 07:20:00 428.543750 
    2016/09/27 07:30:00 428.546750 
    2016/09/27 07:40:00 428.545417 
    2016/09/27 07:50:00 428.544083 
    2016/09/27 08:00:00 428.542000 
    2016/09/27 08:10:00 428.545750 
    2016/09/27 08:20:00 428.545667 
    2016/09/27 08:30:00 428.547000 
    2016/09/27 08:40:00 428.544167 
    2016/09/27 08:50:00 428.544500 
    2016/09/27 09:00:00 428.545750 
    2016/09/27 09:10:00 428.546083 
    2016/09/27 09:20:00 428.543667 
    2016/09/27 09:30:00 428.546000 
    2016/09/27 09:40:00 428.545750 
    2016/09/27 09:50:00 428.545417 
    2016/09/27 10:00:00 428.544250 
    2016/09/27 10:10:00 428.544750 
    2016/09/27 10:20:00 428.540083 
    2016/09/27 10:30:00 428.542500 
    2016/09/27 10:40:00 428.543417 
    2016/09/27 10:50:00 428.543083 
    2016/09/27 11:00:00 428.542750 
    2016/09/27 11:10:00 428.541750 
    2016/09/27 11:20:00 428.548000 
    2016/09/27 11:30:00 428.546000 
    2016/09/27 11:40:00 428.547000 
    2016/09/27 11:50:00 428.545000 
    2016/09/27 12:00:00 428.546000 
    2016/09/27 12:10:00 428.546750 
    2016/09/27 12:20:00 428.545333 
    2016/09/27 12:30:00 428.544750 
    2016/09/27 12:40:00 428.545750 
    2016/09/27 12:50:00 428.545500 
    2016/09/27 13:00:00 428.546500 
    2016/09/27 13:10:00 428.544583 
    2016/09/27 13:20:00 428.547167 
    2016/09/27 13:30:00 428.544750 
    2016/09/27 13:40:00 428.542000 
    2016/09/27 13:50:00 428.543417 
    2016/09/27 14:00:00 428.543250 
    2016/09/27 14:10:00 428.544000 
    2016/09/27 14:20:00 428.546000 
    2016/09/27 14:30:00 428.545000 
    2016/09/27 14:40:00 428.543500 
    2016/09/27 14:50:00 428.544917 
    2016/09/27 15:00:00 428.545250 
    2016/09/27 15:10:00 428.543750 
    2016/09/27 15:20:00 428.542583 
    2016/09/27 15:30:00 428.542000 
    2016/09/27 15:40:00 428.546750 
    2016/09/27 15:50:00 428.544417 
    2016/09/27 16:00:00 428.543750 
    2016/09/27 16:10:00 428.544750 
    2016/09/27 16:20:00 428.545583 
    2016/09/27 16:30:00 428.544250 
    2016/09/27 16:40:00 428.545000 
    2016/09/27 16:50:00 428.543833 
    2016/09/27 17:00:00 428.544500 
    2016/09/27 17:10:00 428.543917 
    2016/09/27 17:20:00 428.545583 
    2016/09/27 17:30:00 428.546250 
    2016/09/27 17:40:00 428.544667 
    2016/09/27 17:50:00 428.545500 
    2016/09/27 18:00:00 428.543000 
    2016/09/27 18:10:00 428.544167 
    2016/09/27 18:20:00 428.548250 
    2016/09/27 18:30:00 428.550000 
    2016/09/27 18:40:00 428.546500 
    2016/09/27 18:50:00 428.546167 
    2016/09/27 19:00:00 428.545000 
    2016/09/27 19:10:00 428.543833 
    2016/09/27 19:20:00 428.544667 
    2016/09/27 19:30:00 428.545250 
    2016/09/27 19:40:00 428.547667 
    2016/09/27 19:50:00 428.547667 
    2016/09/27 20:00:00 428.549250 
    2016/09/27 20:10:00 428.548083 
    2016/09/27 20:20:00 428.546833 
    2016/09/27 20:30:00 428.547500 
    2016/09/27 20:40:00 428.547083 
    2016/09/27 20:50:00 428.544750 
    2016/09/27 21:00:00 428.547500 
    2016/09/27 21:10:00 428.547333 
    2016/09/27 21:20:00 428.549417 
    2016/09/27 21:30:00 428.548250 
    2016/09/27 21:40:00 428.548250 
    2016/09/27 21:50:00 428.547500 
    2016/09/27 22:00:00 428.548250 
    2016/09/27 22:10:00 428.547750 
    2016/09/27 22:20:00 428.544750 
    2016/09/27 22:30:00 428.544750 
    2016/09/27 22:40:00 428.544417 
    2016/09/27 22:50:00 428.545000 
    2016/09/27 23:00:00 428.546750 
    2016/09/27 23:10:00 428.545583 
    2016/09/27 23:20:00 428.547000 
    2016/09/27 23:30:00 428.546750 
    2016/09/27 23:40:00 428.546583 
    2016/09/27 23:50:00 428.545417 
    2016/09/28 00:00:00 428.549000 
    2016/09/28 00:10:00 428.545500 
    2016/09/28 00:20:00 428.543750 
    2016/09/28 00:30:00 428.543750 
    2016/09/28 00:40:00 428.543417 
    2016/09/28 00:50:00 428.544167 
    2016/09/28 01:00:00 428.545750 
    2016/09/28 01:10:00 428.544167 
    2016/09/28 01:20:00 428.542500 
    2016/09/28 01:30:00 428.544250 
    2016/09/28 01:40:00 428.544833 
    2016/09/28 01:50:00 428.543667 
    2016/09/28 02:00:00 428.544500 
    2016/09/28 02:10:00 428.545083 
    2016/09/28 02:20:00 428.544167 
    2016/09/28 02:30:00 428.545000 
    2016/09/28 02:40:00 428.545000 
    2016/09/28 02:50:00 428.545583 
    2016/09/28 03:00:00 428.545000 
    2016/09/28 03:10:00 428.545833 
    2016/09/28 03:20:00 428.544083 
    2016/09/28 03:30:00 428.541750 
    2016/09/28 03:40:00 428.542333 
    2016/09/28 03:50:00 428.547250 
    2016/09/28 04:00:00 428.547250 
    2016/09/28 04:10:00 428.546667 
    2016/09/28 04:20:00 428.544917 
    2016/09/28 04:30:00 428.545750 
    2016/09/28 04:40:00 428.543417 
    2016/09/28 04:50:00 428.543667 
    2016/09/28 05:00:00 428.542500 
    2016/09/28 05:10:00 428.543083 
    2016/09/28 05:20:00 428.545667 
    2016/09/28 05:30:00 428.544500 
    2016/09/28 05:40:00 428.546917 
    2016/09/28 05:50:00 428.546333 
    2016/09/28 06:00:00 428.545000 
    2016/09/28 06:10:00 428.545000 
    2016/09/28 06:20:00 428.545167 
    2016/09/28 06:30:00 428.545250 
    2016/09/28 06:40:00 428.544083 
    2016/09/28 06:50:00 428.542917 
    2016/09/28 07:00:00 428.543750 
    2016/09/28 07:10:00 428.547500 
    2016/09/28 07:20:00 428.547500 
    2016/09/28 07:30:00 428.547750 
    2016/09/28 07:40:00 428.546583 
    2016/09/28 07:50:00 428.545417 
    2016/09/28 08:00:00 428.546000 
    2016/09/28 08:10:00 428.546833 
    2016/09/28 08:20:00 428.545083 
    2016/09/28 08:30:00 428.544500 
    2016/09/28 08:40:00 428.543333 
    2016/09/28 08:50:00 428.541833 
    2016/09/28 09:00:00 428.543000 
    2016/09/28 09:10:00 428.541833 
    2016/09/28 09:20:00 428.544417 
    2016/09/28 09:30:00 428.545250 
    2016/09/28 09:40:00 428.544083 
    2016/09/28 09:50:00 428.544333 
    2016/09/28 10:00:00 428.542000 
    2016/09/28 10:10:00 428.544000 
    2016/09/28 10:20:00 428.546583 
    2016/09/28 10:30:00 428.544250 
    2016/09/28 10:40:00 428.544833 
    2016/09/28 10:50:00 428.543083 
    2016/09/28 11:00:00 428.542750 
    2016/09/28 11:10:00 428.543333 
    2016/09/28 11:20:00 428.542167 
    2016/09/28 11:30:00 428.543000 
    2016/09/28 11:40:00 428.543000 
    2016/09/28 11:50:00 428.544167 
    2016/09/28 12:00:00 428.543000 
    2016/09/28 12:10:00 428.545583 
    2016/09/28 12:20:00 428.543833 
    2016/09/28 12:30:00 428.543250 
    2016/09/28 12:40:00 428.542083 
    2016/09/28 12:50:00 428.543500 
    2016/09/28 13:00:00 428.543500 
    2016/09/28 13:10:00 428.542917 
    2016/09/28 13:20:00 428.542917 
    2016/09/28 13:30:00 428.543500 
    2016/09/28 13:40:00 428.544083 
    2016/09/28 13:50:00 428.540583 
    2016/09/28 14:00:00 428.542000 
    2016/09/28 14:10:00 428.542583 
    2016/09/28 14:20:00 428.542000 
    2016/09/28 14:30:00 428.542000 
    2016/09/28 14:40:00 428.544000 
    2016/09/28 14:50:00 428.545167 
    2016/09/28 15:00:00 428.544000 
    2016/09/28 15:10:00 428.543667 
    2016/09/28 15:20:00 428.543083 
    2016/09/28 15:30:00 428.544250 
    2016/09/28 15:40:00 428.543667 
    2016/09/28 15:50:00 428.540167 
    2016/09/28 16:00:00 428.540750 
    2016/09/28 16:10:00 428.539583 
    2016/09/28 16:20:00 428.542750 
    2016/09/28 16:30:00 428.546500 
    2016/09/28 16:40:00 428.545333 
    2016/09/28 16:50:00 428.543000 
    2016/09/28 17:00:00 428.544750 
    2016/09/28 17:10:00 428.545583 
    2016/09/28 17:20:00 428.544417 
    2016/09/28 17:30:00 428.545000 
    2016/09/28 17:40:00 428.545833 
    2016/09/28 17:50:00 428.546417 
    2016/09/28 18:00:00 428.547250 
    2016/09/28 18:10:00 428.546667 
    2016/09/28 18:20:00 428.548083 
    2016/09/28 18:30:00 428.549250 
    2016/09/28 18:40:00 428.550417 
    2016/09/28 18:50:00 428.549833 
    2016/09/28 19:00:00 428.547500 
    2016/09/28 19:10:00 428.550417 
    2016/09/28 19:20:00 428.550417 
    2016/09/28 19:30:00 428.551250 
    2016/09/28 19:40:00 428.551833 
    2016/09/28 19:50:00 428.550667 
    2016/09/28 20:00:00 428.551500 
    2016/09/28 20:10:00 428.552083 
    2016/09/28 20:20:00 428.552833 
    2016/09/28 20:30:00 428.555250 
    2016/09/28 20:40:00 428.555250 
    2016/09/28 20:50:00 428.557000 
    2016/09/28 21:00:00 428.555250 
    2016/09/28 21:10:00 428.558750 
    2016/09/28 21:20:00 428.557583 
    2016/09/28 21:30:00 428.555250 
    2016/09/28 21:40:00 428.558417 
    2016/09/28 21:50:00 428.559000 
    2016/09/28 22:00:00 428.560750 
    2016/09/28 22:10:00 428.560417 
    2016/09/28 22:20:00 428.558667 
    2016/09/28 22:30:00 428.557500 
    2016/09/28 22:40:00 428.557500 
    2016/09/28 22:50:00 428.558667 
    2016/09/28 23:00:00 428.557500 
    2016/09/28 23:10:00 428.556333 
    2016/09/28 23:20:00 428.558333 
    2016/09/28 23:30:00 428.561250 
    2016/09/28 23:40:00 428.561250 
    2016/09/28 23:50:00 428.561250 
    2016/09/29 00:00:00 428.559500 
    2016/09/29 00:10:00 428.560083 
    2016/09/29 00:20:00 428.561500 
    2016/09/29 00:30:00 428.561500 
    2016/09/29 00:40:00 428.562667 
    2016/09/29 00:50:00 428.562083 
    2016/09/29 01:00:00 428.561500 
    2016/09/29 01:10:00 428.560917 
    2016/09/29 01:20:00 428.563250 
    2016/09/29 01:30:00 428.563250 
    2016/09/29 01:40:00 428.565250 
    2016/09/29 01:50:00 428.564083 
    2016/09/29 02:00:00 428.561750 
    2016/09/29 02:10:00 428.563500 
    2016/09/29 02:20:00 428.561750 
    2016/09/29 02:30:00 428.565500 
    2016/09/29 02:40:00 428.565500 
    2016/09/29 02:50:00 428.566667 
    2016/09/29 03:00:00 428.565500 
    2016/09/29 03:10:00 428.563417 
    2016/09/29 03:20:00 428.562167 
    2016/09/29 03:30:00 428.563750 
    2016/09/29 03:40:00 428.562583 
    2016/09/29 03:50:00 428.563417 
    2016/09/29 04:00:00 428.562250 
    2016/09/29 04:10:00 428.564000 
    2016/09/29 04:20:00 428.562833 
    2016/09/29 04:30:00 428.562500 
    2016/09/29 04:40:00 428.566250 
    2016/09/29 04:50:00 428.565667 
    2016/09/29 05:00:00 428.566250 
    2016/09/29 05:10:00 428.565083 
    2016/09/29 05:20:00 428.565083 
    2016/09/29 05:30:00 428.566250 
    2016/09/29 05:40:00 428.567667 
    2016/09/29 05:50:00 428.567083 
    2016/09/29 06:00:00 428.570000 
    2016/09/29 06:10:00 428.570583 
    2016/09/29 06:20:00 428.570000 
    2016/09/29 06:30:00 428.572000 
    2016/09/29 06:40:00 428.569417 
    2016/09/29 06:50:00 428.570250 
    2016/09/29 07:00:00 428.568500 
    2016/09/29 07:10:00 428.570333 
    2016/09/29 07:20:00 428.571500 
    2016/09/29 07:30:00 428.570750 
    2016/09/29 07:40:00 428.570750 
    2016/09/29 07:50:00 428.572083 
    2016/09/29 08:00:00 428.570750 
    2016/09/29 08:10:00 428.572500 
    2016/09/29 08:20:00 428.571917 
    2016/09/29 08:30:00 428.570750 
    2016/09/29 08:40:00 428.570417 
    2016/09/29 08:50:00 428.569250 
    2016/09/29 09:00:00 428.571000 
    2016/09/29 09:10:00 428.571000 
    2016/09/29 09:20:00 428.569583 
    2016/09/29 09:30:00 428.569250 
    2016/09/29 09:40:00 428.573000 
    2016/09/29 09:50:00 428.572167 
    2016/09/29 10:00:00 428.571000 
    2016/09/29 10:10:00 428.569833 
    2016/09/29 10:20:00 428.572667 
    2016/09/29 10:30:00 428.569500 
    2016/09/29 10:40:00 428.568917 
    2016/09/29 10:50:00 428.569500 
    2016/09/29 11:00:00 428.569500 
    2016/09/29 11:10:00 428.568167 
    2016/09/29 11:20:00 428.566417 
    2016/09/29 11:30:00 428.567750 
    2016/09/29 11:40:00 428.567750 
    2016/09/29 11:50:00 428.569750 
    2016/09/29 12:00:00 428.566000 
    2016/09/29 12:10:00 428.567167 
    2016/09/29 12:20:00 428.568333 
    2016/09/29 12:30:00 428.569500 
    2016/09/29 12:40:00 428.567500 
    2016/09/29 12:50:00 428.567500 
    2016/09/29 13:00:00 428.569500 
    2016/09/29 13:10:00 428.564417 
    2016/09/29 13:20:00 428.564333 
    2016/09/29 13:30:00 428.567500 
    2016/09/29 13:40:00 428.565083 
    2016/09/29 13:50:00 428.568083 
    2016/09/29 14:00:00 428.567500 
    2016/09/29 14:10:00 428.567500 
    2016/09/29 14:20:00 428.568083 
    2016/09/29 14:30:00 428.571000 
    2016/09/29 14:40:00 428.564333 
    2016/09/29 14:50:00 428.564917 
    2016/09/29 15:00:00 428.569000 
    2016/09/29 15:10:00 428.567250 
    2016/09/29 15:20:00 428.566417 
    2016/09/29 15:30:00 428.568750 
    2016/09/29 15:40:00 428.569917 
    2016/09/29 15:50:00 428.566750 
    2016/09/29 16:00:00 428.566750 
    2016/09/29 16:10:00 428.566750 
    2016/09/29 16:20:00 428.569083 
    2016/09/29 16:30:00 428.568500 
    2016/09/29 16:40:00 428.567917 
    2016/09/29 16:50:00 428.568333 
    2016/09/29 17:00:00 428.568750 
    2016/09/29 17:10:00 428.569500 
    2016/09/29 17:20:00 428.570333 
    2016/09/29 17:30:00 428.568500 
    2016/09/29 17:40:00 428.569500 
    2016/09/29 17:50:00 428.572083 
    2016/09/29 18:00:00 428.572000 
    2016/09/29 18:10:00 428.571417 
    2016/09/29 18:20:00 428.572000 
    2016/09/29 18:30:00 428.572000 
    2016/09/29 18:40:00 428.574333 
    2016/09/29 18:50:00 428.573167 
    2016/09/29 19:00:00 428.572000 
    2016/09/29 19:10:00 428.574333 
    2016/09/29 19:20:00 428.575500 
    2016/09/29 19:30:00 428.575500 
    2016/09/29 19:40:00 428.575500 
    2016/09/29 19:50:00 428.575500 
    2016/09/29 20:00:00 428.577250 
    2016/09/29 20:10:00 428.579250 
    2016/09/29 20:20:00 428.576667 
    2016/09/29 20:30:00 428.579250 
    2016/09/29 20:40:00 428.580417 
    2016/09/29 20:50:00 428.581000 
    2016/09/29 21:00:00 428.579250 
    2016/09/29 21:10:00 428.580417 
    2016/09/29 21:20:00 428.581000 
    2016/09/29 21:30:00 428.581000 
    2016/09/29 21:40:00 428.581000 
    2016/09/29 21:50:00 428.581000 
    2016/09/29 22:00:00 428.582750 
    2016/09/29 22:10:00 428.582167 
    2016/09/29 22:20:00 428.583917 
    2016/09/29 22:30:00 428.580750 
    2016/09/29 22:40:00 428.580167 
    2016/09/29 22:50:00 428.581917 
    2016/09/29 23:00:00 428.581000 
    2016/09/29 23:10:00 428.583083 
    2016/09/29 23:20:00 428.581333 
    2016/09/29 23:30:00 428.582500 
    2016/09/29 23:40:00 428.582500 
    2016/09/29 23:50:00 428.580500 
    2016/09/30 00:00:00 428.582250 
    2016/09/30 00:10:00 428.582667 
    2016/09/30 00:20:00 428.580750 
    2016/09/30 00:30:00 428.579000 
    2016/09/30 00:40:00 428.577250 
    2016/09/30 00:50:00 428.577167 
    2016/09/30 01:00:00 428.578750 
    2016/09/30 01:10:00 428.577333 
    2016/09/30 01:20:00 428.576250 
    2016/09/30 01:30:00 428.578750 
    2016/09/30 01:40:00 428.577417 
    2016/09/30 01:50:00 428.576167 
    2016/09/30 02:00:00 428.575000 
    2016/09/30 02:10:00 428.573250 
    2016/09/30 02:20:00 428.573833 
    2016/09/30 02:30:00 428.573000 
    2016/09/30 02:40:00 428.575000 
    2016/09/30 02:50:00 428.573000 
    2016/09/30 03:00:00 428.571250 
    2016/09/30 03:10:00 428.569500 
    2016/09/30 03:20:00 428.571250 
    2016/09/30 03:30:00 428.569500 
    2016/09/30 03:40:00 428.568917 
    2016/09/30 03:50:00 428.568333 
    2016/09/30 04:00:00 428.567750 
    2016/09/30 04:10:00 428.569500 
    2016/09/30 04:20:00 428.567750 
    2016/09/30 04:30:00 428.567750 
    2016/09/30 04:40:00 428.566917 
    2016/09/30 04:50:00 428.566917 
    2016/09/30 05:00:00 428.565750 
    2016/09/30 05:10:00 428.568333 
    2016/09/30 05:20:00 428.565750 
    2016/09/30 05:30:00 428.565750 
    2016/09/30 05:40:00 428.566917 
    2016/09/30 05:50:00 428.566917 
    2016/09/30 06:00:00 428.567750 
    2016/09/30 06:10:00 428.567167 
    2016/09/30 06:20:00 428.567750 
    2016/09/30 06:30:00 428.565750 
    2016/09/30 06:40:00 428.565750 
    2016/09/30 06:50:00 428.567167 
    2016/09/30 07:00:00 428.566000 
    2016/09/30 07:10:00 428.566000 
    2016/09/30 07:20:00 428.567750 
    2016/09/30 07:30:00 428.566000 
    2016/09/30 07:40:00 428.567750 
    2016/09/30 07:50:00 428.568333 
    2016/09/30 08:00:00 428.566250 
    2016/09/30 08:10:00 428.568333 
    2016/09/30 08:20:00 428.567750 
    2016/09/30 08:30:00 428.567750 
    2016/09/30 08:40:00 428.567750 
    2016/09/30 08:50:00 428.567167 
    2016/09/30 09:00:00 428.564250 
    2016/09/30 09:10:00 428.566250 
    2016/09/30 09:20:00 428.563667 
    2016/09/30 09:30:00 428.562500 
    2016/09/30 09:40:00 428.563333 
    2016/09/30 09:50:00 428.563333 
    2016/09/30 10:00:00 428.564500 
    2016/09/30 10:10:00 428.563333 
    2016/09/30 10:20:00 428.564500 
    2016/09/30 10:30:00 428.564500 
    2016/09/30 10:40:00 428.562500 
    2016/09/30 10:50:00 428.562750 
    2016/09/30 11:00:00 428.560750 
    2016/09/30 11:10:00 428.562500 
    2016/09/30 11:20:00 428.559917 
    2016/09/30 11:30:00 428.557000 
    2016/09/30 11:40:00 428.555583 
    2016/09/30 11:50:00 428.556750 
    2016/09/30 12:00:00 428.560250 
    2016/09/30 12:10:00 428.562583 
    2016/09/30 12:20:00 428.563000 
    2016/09/30 12:30:00 428.567250 
    2016/09/30 12:40:00 428.564917 
    2016/09/30 12:50:00 428.565500 
    2016/09/30 13:00:00 428.561750 
    2016/09/30 13:10:00 428.562333 
    2016/09/30 13:20:00 428.560333 
    2016/09/30 13:30:00 428.558000 
    2016/09/30 13:40:00 428.556583 
    2016/09/30 13:50:00 428.558083 
    2016/09/30 14:00:00 428.557500 
    2016/09/30 14:10:00 428.558667 
    2016/09/30 14:20:00 428.558417 
    2016/09/30 14:30:00 428.557250 
    2016/09/30 14:40:00 428.560167 
    2016/09/30 14:50:00 428.555917 
    2016/09/30 15:00:00 428.559000 
    2016/09/30 15:10:00 428.559333 
    2016/09/30 15:20:00 428.561083 
    2016/09/30 15:30:00 428.560500 
    2016/09/30 15:40:00 428.563417 
    2016/09/30 15:50:00 428.565500 
    2016/09/30 16:00:00 428.569000 
    2016/09/30 16:10:00 428.571333 
    2016/09/30 16:20:00 428.573083 
    2016/09/30 16:30:00 428.570750 
    2016/09/30 16:40:00 428.573083 
    2016/09/30 16:50:00 428.576000 
    2016/09/30 17:00:00 428.575750 
    2016/09/30 17:10:00 428.576917 
    2016/09/30 17:20:00 428.576333 
    2016/09/30 17:30:00 428.575750 
    2016/09/30 17:40:00 428.577500 
    2016/09/30 17:50:00 428.576917 
    2016/09/30 18:00:00 428.577500 
    2016/09/30 18:10:00 428.575750 
    2016/09/30 18:20:00 428.580083 
    2016/09/30 18:30:00 428.581250 
    2016/09/30 18:40:00 428.580667 
    2016/09/30 18:50:00 428.581583 
    2016/09/30 19:00:00 428.584750 
    2016/09/30 19:10:00 428.584750 
    2016/09/30 19:20:00 428.582750 
    2016/09/30 19:30:00 428.584750 
    2016/09/30 19:40:00 428.583583 
    2016/09/30 19:50:00 428.583250 
    2016/09/30 20:00:00 428.585000 
    2016/09/30 20:10:00 428.584167 
